                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                0.57437,                0.34458,                0.94465,                0.97033,                0.94991,                0.98421,                0.87818,                0.51574,                0.29561,                0.90293,               0.005479,               0.005479,               0.005479
                    140,                0.56415,                0.34102,                 0.9393,                0.97003,                0.94746,                 0.9829,                0.87755,                0.51027,                0.29547,                0.90149,               0.005446,               0.005446,               0.005446
                    141,                0.55646,                0.34337,                  0.934,                0.97781,                0.94226,                0.98366,                0.88081,                0.50854,                0.29114,                0.89694,               0.005413,               0.005413,               0.005413
                    142,                0.56051,                0.34446,                0.94252,                0.97038,                 0.9548,                0.98431,                0.88101,                0.50983,                0.28838,                0.89918,                0.00538,                0.00538,                0.00538
                    143,                0.55193,                0.33667,                0.93328,                0.96841,                0.95235,                0.98419,                0.88139,                0.51289,                0.28821,                 0.9042,               0.005347,               0.005347,               0.005347
                    144,                0.56215,                 0.3446,                  0.938,                0.97422,                0.94664,                0.98363,                 0.8796,                0.51324,                0.28799,                0.90151,               0.005314,               0.005314,               0.005314
                    145,                0.55584,                0.34188,                0.93847,                0.97458,                0.94258,                0.98351,                0.88051,                0.51173,                0.28768,                0.90029,               0.005281,               0.005281,               0.005281
                    146,                0.55565,                0.34452,                0.92965,                0.95845,                0.95812,                0.98108,                0.87827,                0.51298,                0.29133,                0.89965,               0.005248,               0.005248,               0.005248
                    147,                0.55442,                0.33939,                0.93246,                0.96201,                0.95174,                0.98155,                0.87747,                0.51081,                0.28769,                0.89802,               0.005215,               0.005215,               0.005215
                    148,                0.55089,                0.33734,                 0.9309,                 0.9618,                 0.9535,                0.98242,                0.87639,                0.51265,                0.28756,                0.90055,               0.005182,               0.005182,               0.005182
                    149,                0.55572,                0.33502,                0.93746,                0.97478,                 0.9446,                0.98243,                0.87823,                0.51361,                0.28644,                0.90366,               0.005149,               0.005149,               0.005149
                    150,                0.55505,                0.34106,                0.93631,                0.96615,                 0.9493,                0.98258,                0.87899,                0.51589,                0.28473,                0.90408,               0.005116,               0.005116,               0.005116
                    151,                0.54843,                0.33644,                0.93077,                0.97115,                0.94575,                0.98214,                0.87741,                0.51751,                0.28579,                 0.9068,               0.005083,               0.005083,               0.005083
                    152,                0.55389,                0.33626,                0.93283,                0.97228,                 0.9493,                0.98285,                0.87468,                 0.5173,                0.28422,                 0.9031,                0.00505,                0.00505,                0.00505
                    153,                0.56238,                0.33566,                0.93415,                 0.9727,                0.94991,                0.98279,                0.87638,                0.51867,                0.28311,                0.90201,               0.005017,               0.005017,               0.005017
                    154,                0.55499,                 0.3411,                0.93233,                0.97659,                0.94296,                0.98232,                0.87684,                0.51898,                0.28644,                0.90217,               0.004984,               0.004984,               0.004984
                    155,                0.54832,                 0.3339,                0.92916,                0.96846,                 0.9493,                0.98156,                 0.8785,                 0.5171,                0.28414,                0.90159,               0.004951,               0.004951,               0.004951
                    156,                0.55244,                0.33602,                0.93706,                0.96324,                0.95602,                0.98249,                0.87678,                0.52133,                0.28565,                0.90595,               0.004918,               0.004918,               0.004918
                    157,                0.55185,                0.33578,                0.93182,                0.95837,                0.95639,                0.98159,                0.87789,                 0.5205,                0.28416,                0.90575,               0.004885,               0.004885,               0.004885
                    158,                 0.5518,                0.33384,                0.93275,                0.96688,                0.94746,                0.98281,                0.87915,                 0.5189,                0.28227,                 0.9048,               0.004852,               0.004852,               0.004852
                    159,                0.55197,                0.33354,                0.93253,                0.97341,                0.94258,                0.98231,                0.88046,                0.51672,                0.28256,                0.90355,               0.004819,               0.004819,               0.004819
                    160,                0.55234,                0.33254,                0.93263,                0.96141,                0.95873,                0.98219,                0.88299,                0.51154,                0.28006,                0.89939,               0.004786,               0.004786,               0.004786
                    161,                0.54839,                0.33222,                0.93481,                0.97184,                0.94685,                0.98174,                0.88142,                0.51345,                0.28057,                0.90155,               0.004753,               0.004753,               0.004753
                    162,                0.54606,                 0.3334,                0.93432,                0.96881,                0.95113,                0.98095,                0.88115,                0.51435,                0.28112,                0.90324,                0.00472,                0.00472,                0.00472
                    163,                0.55181,                0.33264,                0.93398,                0.97053,                 0.9493,                0.98233,                0.88035,                0.51376,                0.28183,                 0.9004,               0.004687,               0.004687,               0.004687
                    164,                0.54772,                0.33469,                0.92802,                0.96199,                0.95852,                0.98211,                0.88132,                0.50864,                0.28143,                0.89776,               0.004654,               0.004654,               0.004654
                    165,                0.54413,                0.32523,                0.92568,                0.97477,                0.94422,                 0.9823,                0.88262,                0.50594,                0.28325,                0.89703,               0.004621,               0.004621,               0.004621
                    166,                0.54219,                0.33286,                0.92768,                0.96257,                0.95832,                0.98283,                0.88356,                0.50284,                0.28214,                0.89621,               0.004588,               0.004588,               0.004588
                    167,                0.55088,                0.33377,                0.93332,                 0.9709,                0.95418,                0.98213,                0.88323,                0.50262,                0.28308,                0.89685,               0.004555,               0.004555,               0.004555
                    168,                 0.5422,                0.32682,                0.92814,                0.97247,                0.94938,                0.98239,                0.88173,                0.50698,                0.28161,                0.89976,               0.004522,               0.004522,               0.004522
                    169,                0.54373,                0.33102,                0.92895,                0.96942,                0.95235,                0.98217,                0.88301,                0.50654,                0.27995,                0.89897,               0.004489,               0.004489,               0.004489
                    170,                0.54068,                0.32727,                0.92648,                 0.9703,                0.95174,                0.98206,                 0.8831,                0.50731,                0.28215,                0.89785,               0.004456,               0.004456,               0.004456
                    171,                0.54071,                0.32665,                0.92948,                0.96952,                0.95221,                0.98208,                0.88194,                0.50789,                 0.2836,                0.89669,               0.004423,               0.004423,               0.004423
                    172,                0.54182,                0.32524,                0.92977,                0.96908,                0.95235,                0.98215,                0.88415,                0.50667,                 0.2825,                0.89521,                0.00439,                0.00439,                0.00439
                    173,                0.54146,                0.32679,                0.93057,                0.97145,                0.94991,                0.98253,                0.88284,                0.50745,                 0.2804,                0.89651,               0.004357,               0.004357,               0.004357
                    174,                0.53845,                0.32621,                0.92661,                0.97282,                0.95235,                0.98352,                0.88439,                0.50719,                0.27918,                0.89842,               0.004324,               0.004324,               0.004324
                    175,                 0.5441,                0.32379,                0.92928,                0.97137,                0.95052,                0.98367,                0.88462,                 0.5064,                0.28117,                0.89815,               0.004291,               0.004291,               0.004291
                    176,                0.53671,                0.32192,                0.92324,                0.97125,                0.94933,                0.98345,                0.88487,                0.50691,                0.28081,                0.89779,               0.004258,               0.004258,               0.004258
                    177,                0.53594,                0.32245,                0.92704,                0.97128,                0.95028,                0.98307,                 0.8847,                0.50651,                0.28149,                0.89679,               0.004225,               0.004225,               0.004225
                    178,                 0.5379,                0.32583,                0.92717,                0.96991,                0.95174,                0.98168,                0.88366,                0.50835,                0.28068,                0.89866,               0.004192,               0.004192,               0.004192
                    179,                0.52906,                0.32294,                0.91776,                0.97248,                0.94969,                0.98115,                0.88366,                0.50707,                0.27852,                0.89807,               0.004159,               0.004159,               0.004159
                    180,                0.53607,                0.32641,                0.92563,                0.96206,                0.96032,                0.98179,                0.88464,                0.50608,                0.27856,                0.89682,               0.004126,               0.004126,               0.004126
                    181,                0.53454,                0.32138,                0.92236,                0.97462,                0.94991,                0.98198,                0.88391,                0.50621,                0.27867,                0.89866,               0.004093,               0.004093,               0.004093
                    182,                0.52484,                0.31933,                0.92321,                 0.9725,                0.95068,                0.98214,                0.88381,                0.50888,                0.27965,                0.90112,                0.00406,                0.00406,                0.00406
                    183,                0.52614,                0.31683,                0.92054,                0.97039,                0.95174,                0.98179,                0.88377,                0.50744,                0.27945,                0.90132,               0.004027,               0.004027,               0.004027
                    184,                0.52943,                0.31453,                0.92335,                0.97221,                0.95113,                0.98174,                0.88602,                0.50677,                0.27857,                0.90141,               0.003994,               0.003994,               0.003994
                    185,                0.52949,                0.31894,                 0.9258,                0.97088,                0.95296,                0.98189,                0.88528,                0.50724,                0.27866,                0.90261,               0.003961,               0.003961,               0.003961
                    186,                0.53867,                0.32702,                0.93074,                 0.9723,                0.94991,                0.98209,                0.88424,                0.50666,                0.27926,                0.90272,               0.003928,               0.003928,               0.003928
                    187,                0.53219,                0.31734,                0.92224,                0.96822,                0.95418,                 0.9816,                0.88509,                 0.5065,                0.27797,                0.90251,               0.003895,               0.003895,               0.003895
                    188,                0.52738,                0.31716,                0.92512,                 0.9694,                0.95357,                0.98112,                0.88437,                0.50541,                0.27756,                0.90118,               0.003862,               0.003862,               0.003862
                    189,                0.52927,                0.31714,                0.92587,                0.96934,                0.95418,                0.98136,                0.88404,                 0.5055,                0.27778,                0.90069,               0.003829,               0.003829,               0.003829
                    190,                0.51853,                0.31503,                0.92014,                0.96959,                0.95442,                0.98081,                0.88383,                0.50622,                0.27846,                0.90112,               0.003796,               0.003796,               0.003796
                    191,                0.52023,                0.31345,                0.91948,                0.97004,                 0.9548,                0.98057,                0.88358,                0.50462,                0.27728,                0.89995,               0.003763,               0.003763,               0.003763
                    192,                0.52389,                0.31421,                0.92407,                0.96779,                0.95418,                0.98105,                0.88467,                0.50272,                0.27633,                0.89892,                0.00373,                0.00373,                0.00373
                    193,                0.52832,                0.31359,                0.92697,                0.96769,                0.95357,                0.98141,                0.88473,                0.50272,                0.27522,                0.89961,               0.003697,               0.003697,               0.003697
                    194,                0.52203,                0.31364,                0.92157,                0.96898,                0.95399,                0.98115,                0.88479,                0.50162,                0.27538,                0.89862,               0.003664,               0.003664,               0.003664
                    195,                0.51599,                0.31104,                0.91734,                0.96784,                0.95357,                0.98116,                0.88468,                0.50268,                0.27687,                0.89876,               0.003631,               0.003631,               0.003631
                    196,                0.52433,                0.31159,                0.92121,                0.96779,                0.95357,                0.98107,                0.88628,                0.50294,                0.27679,                0.89887,               0.003598,               0.003598,               0.003598
                    197,                0.52728,                0.31851,                0.92723,                0.97548,                0.94788,                0.98104,                0.88692,                0.50282,                0.27708,                0.89945,               0.003565,               0.003565,               0.003565
                    198,                0.52593,                0.31094,                0.92535,                0.97598,                0.94991,                0.98141,                0.88739,                0.50252,                0.27753,                0.89937,               0.003532,               0.003532,               0.003532
                    199,                0.51801,                0.31093,                0.92183,                0.97736,                0.94939,                 0.9815,                0.88711,                0.50257,                0.27805,                0.89924,               0.003499,               0.003499,               0.003499
                    200,                0.51731,                0.30916,                0.92314,                0.97798,                0.94953,                0.98122,                0.88651,                0.50307,                0.27879,                0.89969,               0.003466,               0.003466,               0.003466
                    201,                0.51472,                0.30678,                0.92084,                0.97739,                0.95059,                0.98151,                0.88788,                0.50319,                0.27848,                0.89998,               0.003433,               0.003433,               0.003433
                    202,                0.52382,                0.31119,                0.91979,                0.97655,                0.94991,                0.98162,                 0.8869,                0.50392,                0.27865,                0.90034,                 0.0034,                 0.0034,                 0.0034
                    203,                0.52283,                0.30954,                0.92654,                0.97404,                0.95113,                0.98175,                0.88653,                 0.5037,                0.27844,                0.90092,               0.003367,               0.003367,               0.003367
                    204,                0.51698,                0.31064,                0.91439,                0.97367,                0.95113,                0.98215,                0.88736,                0.50385,                0.27932,                0.90109,               0.003334,               0.003334,               0.003334
                    205,                0.52425,                0.31358,                0.92462,                0.97437,                0.95227,                0.98203,                 0.8867,                0.50356,                0.27768,                0.90033,               0.003301,               0.003301,               0.003301
                    206,                0.51153,                0.30708,                0.91573,                0.97435,                0.95154,                0.98171,                0.88691,                0.50328,                0.27626,                0.90002,               0.003268,               0.003268,               0.003268
                    207,                0.51347,                0.30566,                0.91903,                0.97435,                0.95138,                0.98179,                0.88772,                0.50258,                0.27642,                0.89937,               0.003235,               0.003235,               0.003235
                    208,                0.51562,                0.30507,                0.92104,                0.97201,                0.95357,                0.98187,                0.88686,                0.50164,                 0.2762,                0.89842,               0.003202,               0.003202,               0.003202
                    209,                0.51028,                0.30612,                0.92325,                0.97275,                0.95357,                0.98206,                0.88806,                0.50217,                0.27609,                0.89876,               0.003169,               0.003169,               0.003169
                    210,                0.50921,                 0.3025,                0.92072,                  0.972,                0.95357,                0.98231,                 0.8883,                0.50274,                0.27639,                0.89873,               0.003136,               0.003136,               0.003136
                    211,                0.51106,                0.30667,                0.91978,                0.97357,                0.95357,                0.98226,                 0.8883,                0.50239,                0.27728,                0.89803,               0.003103,               0.003103,               0.003103
                    212,                0.51608,                0.30616,                0.92581,                  0.974,                0.95357,                0.98232,                0.88784,                0.50269,                0.27768,                 0.8983,                0.00307,                0.00307,                0.00307
                    213,                0.50908,                0.30297,                0.91857,                 0.9726,                0.95426,                0.98245,                0.88758,                0.50212,                0.27782,                0.89823,               0.003037,               0.003037,               0.003037
                    214,                0.50643,                0.30016,                0.92124,                0.97191,                0.95541,                0.98249,                0.88816,                0.50111,                0.27756,                 0.8976,               0.003004,               0.003004,               0.003004
                    215,                0.49936,                0.29657,                0.90989,                0.97119,                0.95602,                0.98249,                0.88745,                0.50144,                 0.2771,                0.89777,               0.002971,               0.002971,               0.002971
                    216,                0.51661,                0.30607,                 0.9216,                0.97027,                0.95709,                0.98223,                0.88707,                0.50085,                0.27795,                 0.8971,               0.002938,               0.002938,               0.002938
                    217,                 0.5082,                0.30254,                0.91781,                0.96936,                0.95785,                0.98206,                0.88774,                0.50063,                0.27789,                0.89692,               0.002905,               0.002905,               0.002905
                    218,                0.50185,                0.30001,                0.91207,                0.97078,                0.95663,                0.98253,                0.88834,                0.50137,                0.27886,                0.89764,               0.002872,               0.002872,               0.002872
                    219,                0.50602,                0.29963,                0.91353,                0.97198,                0.95372,                0.98196,                0.88773,                0.50153,                 0.2786,                0.89792,               0.002839,               0.002839,               0.002839
                    220,                0.50449,                0.29978,                0.91694,                0.97138,                0.95363,                0.98194,                0.88778,                 0.5016,                0.27803,                0.89809,               0.002806,               0.002806,               0.002806
                    221,                0.50166,                0.29554,                0.91242,                0.97138,                0.95358,                0.98173,                0.88792,                0.50138,                0.27723,                0.89813,               0.002773,               0.002773,               0.002773
                    222,                0.50482,                0.29985,                0.91783,                0.97137,                0.95343,                0.98174,                0.88768,                0.50169,                 0.2772,                0.89857,                0.00274,                0.00274,                0.00274
                    223,                0.49692,                0.29314,                0.91158,                0.97265,                0.95577,                0.98239,                0.88744,                0.50153,                0.27687,                0.89857,               0.002707,               0.002707,               0.002707
                    224,                 0.5021,                0.30368,                0.91283,                0.97153,                0.95418,                0.98173,                 0.8875,                0.50058,                0.27688,                0.89815,               0.002674,               0.002674,               0.002674
                    225,                0.50776,                0.29801,                0.92227,                 0.9708,                0.95541,                 0.9822,                0.88743,                0.50042,                 0.2777,                0.89819,               0.002641,               0.002641,               0.002641
                    226,                0.49651,                0.29432,                0.91418,                0.97382,                 0.9544,                0.98238,                0.88781,                0.50089,                0.27808,                0.89883,               0.002608,               0.002608,               0.002608
                    227,                0.50007,                0.29689,                 0.9134,                0.97661,                0.95174,                0.98238,                0.88809,                0.50027,                0.27763,                0.89867,               0.002575,               0.002575,               0.002575
                    228,                0.49893,                0.29554,                0.91399,                0.97503,                  0.954,                0.98195,                 0.8886,                0.50075,                0.27695,                0.89904,               0.002542,               0.002542,               0.002542
                    229,                0.49865,                0.29392,                 0.9128,                0.97472,                0.95418,                0.98235,                0.88853,                0.50021,                0.27699,                0.89866,               0.002509,               0.002509,               0.002509
                    230,                0.49851,                 0.2954,                0.91151,                0.97416,                0.95418,                0.98212,                0.88794,                0.50062,                0.27643,                0.89901,               0.002476,               0.002476,               0.002476
                    231,                0.49291,                0.29192,                0.90962,                0.97405,                0.95418,                0.98216,                0.88803,                0.50098,                0.27667,                0.89967,               0.002443,               0.002443,               0.002443
                    232,                0.49858,                 0.2899,                0.90871,                0.97432,                0.95418,                0.98233,                0.88743,                0.50167,                0.27665,                0.90033,                0.00241,                0.00241,                0.00241
                    233,                0.49126,                0.28875,                0.91279,                0.97698,                0.95174,                0.98225,                0.88699,                0.50113,                0.27628,                0.90011,               0.002377,               0.002377,               0.002377
                    234,                0.49633,                0.29525,                0.90948,                0.97523,                0.95296,                0.98225,                 0.8868,                0.50086,                0.27614,                0.89998,               0.002344,               0.002344,               0.002344
                    235,                0.49069,                  0.286,                0.90749,                0.97682,                 0.9523,                0.98214,                0.88657,                0.50092,                0.27598,                0.90027,               0.002311,               0.002311,               0.002311
                    236,                0.48642,                0.28675,                0.90924,                0.97681,                0.95187,                0.98195,                0.88674,                 0.5015,                0.27596,                0.90096,               0.002278,               0.002278,               0.002278
                    237,                0.49328,                0.29034,                0.91375,                 0.9772,                0.95174,                0.98192,                0.88624,                0.50244,                0.27687,                0.90143,               0.002245,               0.002245,               0.002245
                    238,                0.48384,                0.28581,                0.90852,                 0.9768,                 0.9518,                0.98188,                 0.8866,                0.50261,                0.27708,                 0.9015,               0.002212,               0.002212,               0.002212
                    239,                0.49115,                0.28776,                0.91084,                0.97619,                0.95175,                0.98183,                0.88612,                0.50239,                0.27683,                0.90157,               0.002179,               0.002179,               0.002179
                    240,                0.48766,                0.28789,                0.90732,                0.97619,                0.95191,                0.98182,                0.88645,                0.50314,                0.27614,                0.90229,               0.002146,               0.002146,               0.002146
                    241,                0.49455,                0.29132,                0.91704,                0.97589,                0.95296,                0.98169,                0.88624,                0.50268,                0.27636,                0.90206,               0.002113,               0.002113,               0.002113
                    242,                0.48674,                0.28261,                0.91059,                0.97459,                0.95296,                0.98162,                0.88599,                0.50234,                 0.2765,                 0.9017,                0.00208,                0.00208,                0.00208
                    243,                 0.4842,                0.28318,                 0.9073,                0.97439,                0.95299,                0.98174,                0.88663,                0.50263,                0.27682,                0.90175,               0.002047,               0.002047,               0.002047
                    244,                0.49703,                0.29122,                0.91293,                0.97491,                0.95296,                0.98165,                0.88625,                0.50277,                0.27719,                 0.9017,               0.002014,               0.002014,               0.002014
                    245,                0.48841,                0.28577,                0.91195,                0.97413,                0.95296,                0.98146,                0.88621,                0.50233,                0.27749,                0.90135,               0.001981,               0.001981,               0.001981
                    246,                0.48759,                0.28867,                0.91028,                 0.9742,                0.95235,                0.98126,                 0.8863,                0.50249,                0.27694,                0.90151,               0.001948,               0.001948,               0.001948
                    247,                0.48716,                0.28636,                0.90979,                 0.9723,                0.95418,                0.98128,                0.88653,                0.50227,                0.27652,                0.90151,               0.001915,               0.001915,               0.001915
                    248,                0.47782,                0.28298,                 0.9052,                0.97603,                0.95052,                0.98133,                0.88705,                0.50258,                0.27652,                0.90199,               0.001882,               0.001882,               0.001882
                    249,                0.48166,                0.27983,                 0.9059,                0.97798,                0.94953,                0.98099,                0.88657,                0.50207,                0.27674,                0.90152,               0.001849,               0.001849,               0.001849
                    250,                 0.4873,                0.28364,                0.90759,                0.97764,                0.94869,                0.98097,                0.88659,                0.50194,                0.27624,                0.90164,               0.001816,               0.001816,               0.001816
                    251,                0.48183,                0.28202,                0.90758,                0.97735,                0.94911,                0.98056,                0.88655,                0.50108,                0.27626,                0.90092,               0.001783,               0.001783,               0.001783
                    252,                0.48716,                0.28017,                0.90724,                0.97317,                0.95265,                0.98083,                0.88699,                0.50155,                0.27622,                0.90122,                0.00175,                0.00175,                0.00175
                    253,                0.48465,                0.28631,                 0.9084,                0.97577,                0.95052,                  0.981,                0.88736,                 0.5016,                0.27636,                0.90151,               0.001717,               0.001717,               0.001717
                    254,                0.48153,                0.28114,                0.90943,                0.97103,                0.95418,                0.98104,                 0.8874,                  0.502,                0.27656,                0.90162,               0.001684,               0.001684,               0.001684
                    255,                 0.4733,                0.27956,                 0.9022,                 0.9708,                0.95465,                  0.981,                0.88661,                0.50217,                0.27662,                 0.9017,               0.001651,               0.001651,               0.001651
                    256,                0.47812,                0.27945,                0.90148,                0.97081,                0.95494,                0.98099,                0.88675,                0.50234,                0.27656,                0.90218,               0.001618,               0.001618,               0.001618
                    257,                0.47806,                0.27489,                0.90235,                0.97021,                0.95495,                0.98099,                0.88689,                0.50274,                0.27685,                0.90261,               0.001585,               0.001585,               0.001585
                    258,                0.47537,                0.27967,                0.90519,                0.97021,                0.95485,                0.98103,                0.88634,                0.50386,                0.27654,                0.90359,               0.001552,               0.001552,               0.001552
                    259,                0.47225,                0.27456,                0.90405,                0.97311,                0.95053,                0.98101,                0.88663,                0.50384,                0.27666,                0.90365,               0.001519,               0.001519,               0.001519
                    260,                0.46956,                0.27713,                0.90349,                0.97758,                0.94808,                0.98104,                0.88654,                0.50386,                0.27686,                0.90368,               0.001486,               0.001486,               0.001486
                    261,                0.47157,                0.27582,                0.90465,                0.97737,                0.94746,                0.98111,                 0.8869,                0.50428,                0.27693,                0.90407,               0.001453,               0.001453,               0.001453
                    262,                0.47131,                0.27532,                0.90986,                0.97734,                0.94852,                0.98106,                0.88658,                0.50458,                0.27741,                0.90435,                0.00142,                0.00142,                0.00142
                    263,                0.47288,                0.27537,                0.90846,                0.97733,                0.94818,                0.98106,                0.88673,                0.50434,                0.27718,                0.90432,               0.001387,               0.001387,               0.001387
                    264,                0.47099,                0.27398,                0.90723,                0.97734,                0.94837,                0.98104,                0.88698,                 0.5043,                0.27726,                0.90448,               0.001354,               0.001354,               0.001354
                    265,                0.46091,                0.26807,                0.90031,                0.97734,                0.94842,                 0.9811,                0.88722,                0.50407,                0.27755,                0.90437,               0.001321,               0.001321,               0.001321
                    266,                 0.4717,                0.27397,                0.90422,                0.97733,                0.94823,                0.98106,                0.88681,                0.50396,                0.27736,                0.90433,               0.001288,               0.001288,               0.001288
                    267,                0.47156,                0.28017,                 0.9061,                0.97733,                0.94828,                  0.981,                0.88641,                0.50384,                0.27749,                0.90443,               0.001255,               0.001255,               0.001255
                    268,                0.46798,                0.27504,                0.90167,                0.97748,                0.94808,                  0.981,                0.88681,                0.50383,                0.27765,                0.90455,               0.001222,               0.001222,               0.001222
                    269,                0.46485,                0.27174,                0.90079,                0.97696,                0.94808,                0.98101,                 0.8864,                0.50388,                0.27753,                0.90467,               0.001189,               0.001189,               0.001189
                    270,                 0.4638,                0.26933,                0.89711,                0.97709,                0.94808,                  0.981,                0.88655,                0.50408,                0.27785,                0.90487,               0.001156,               0.001156,               0.001156
                    271,                0.46701,                0.27077,                0.90387,                0.97776,                0.94808,                0.98087,                0.88621,                0.50391,                 0.2779,                0.90474,               0.001123,               0.001123,               0.001123
                    272,                0.46526,                0.26788,                0.89922,                0.97775,                0.94808,                0.98083,                0.88582,                  0.504,                0.27888,                0.90457,                0.00109,                0.00109,                0.00109
                    273,                0.46495,                0.27031,                0.90049,                0.97761,                0.94808,                0.98082,                 0.8856,                0.50373,                0.27906,                0.90436,               0.001057,               0.001057,               0.001057
                    274,                0.45959,                0.26666,                0.89828,                0.97715,                0.94808,                0.98071,                0.88636,                0.50373,                0.27924,                 0.9044,               0.001024,               0.001024,               0.001024
                    275,                0.46201,                0.26775,                0.90026,                0.97081,                0.95481,                 0.9809,                0.88681,                0.50376,                0.27919,                0.90449,               0.000991,               0.000991,               0.000991
                    276,                0.46013,                0.26733,                0.90061,                0.97794,                0.94785,                0.98095,                0.88685,                0.50376,                0.27961,                0.90459,               0.000958,               0.000958,               0.000958
                    277,                 0.4588,                0.26717,                0.89873,                0.97794,                0.94771,                0.98094,                 0.8867,                0.50376,                0.27973,                 0.9047,               0.000925,               0.000925,               0.000925
                    278,                0.45361,                0.26709,                0.89583,                0.97757,                0.94685,                0.98097,                0.88715,                0.50352,                 0.2793,                0.90462,               0.000892,               0.000892,               0.000892
